Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sentence,data_eligible,matched_locations,translated_sentence_en,matched_locations_en
1660,1976,1976,‘फाउन्डेसनले भरतपुरमा अन्तर्राष्ट्रिय रंगशाला बनाउने घोषणा गरेको छ,Yes,['भरतपुर'],Translation not found.,['Bharatpur']
1661,1977,1977,उनले फाउन्डेसन र भरतपुर महानगरको रंगशाला निर्माणलाई लिएर देखिएको उत्साह प्रेरणादायी भएको बताएका छन्,Yes,['भरतपुर'],Translation not found.,['Bharatpur']
1662,1978,1978,भरतपुर महानगरपालिकाकी मेयर रेणु दाहालले नगरपालिकाको श्रोतले मात्र रंगशाला निर्माण सम्भव नभएकाले यसको पहल लिने फाउन्डेसनलाई धन्यवाद दिइन्,Yes,['भरतपुर'],Translation not found.,['Bharatpur']
1663,1981,1981,"अनुभवी खेलाडीका रुपमा पारस खड्का, ज्ञानेन्द्र मल्ल र विनोद भण्डारीले टोलीमा आफ्नो स्थान पक्का गर्न अब मैदानमा प्रदर्शन गर्न जरुरि छ",Yes,['मैदान'],Translation not found.,['Maidan (Field)']
1664,1986,1986,स्पिन बलिङमा सन्दीप लामिछानेसँगै ललित नारायण राजवंशी र वसन्त रेग्मीमा एक खेलाडीले स्थान बनाउने छन्,Yes,['नारायण'],Translation not found.,['Narayan']
1665,1989,1989,सन्दीप जोरा पनि ईपीएल विजेता टोली ललितपुर प्याट्रीयट्समा राम्रो प्रदर्शन गर्दै टोलीमा स्थान बनाउन सफल बाहेक हुन्,Yes,['ललितपुर'],Translation not found.,['Lalitpur']
1666,1990,1990,कप्तान पारस खड्का उपकप्तान ज्ञानेन्द्र मल्ल आउट भएपछी ब्याटिङ गर्न मैदानमा आएका थिए,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
1667,1991,1991,दिपेन्द्रसिंह ऐरी आउट भएपछि मैदान छिरेका जोराले यूएईका बलरलाई एक तर्फबाट दवावमा राखेका थिए,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
1668,1998,1998,विगतमा मध्यक्रममा आएर विकेटकिपर नबसेका प्रदिपले एभरेष्ट प्रिमियर लिगमा भैरहवा ग्ल्याडीयटर्स र पोखरा प्रिमियर लिगमा विराटनगर टाइटन्सबाट ओपनर तथा विकेटकिपर नै खेले,Yes,['पोखरा'],Translation not found.,['Pokhara']
1669,2000,2000,अर्को साता धनगढीस्थित फाप्ला क्रिकेट मैदानमा सुरु हुने धनगढी प्रिमियर लिगमा पनि राष्ट्रिय टोलीमा पर्ने सम्भावना बोकेका खेलाडीहरुको परिक्षा हुनेछ,Yes,"['मैदान', 'धनगढी']",Translation not found.,"['Maidan (Field)', 'Dhangadhi']"
1670,2001,2001,"टोली समिकरण हेर्दा धनगढी स्टार्सले राजु रिजाल, सीवाईसी अत्तरियाले भारतीय खेलाडी जयकिशन कोल्सावालालाई विकेटकिपरको रुपमा खेलाउने देखिएको छ",Yes,['धनगढी'],Translation not found.,['Dhangadhi']
1671,2002,2002,प्रतियोगिता माघ २६ गतेदेखि फाप्ला क्रिकेट मैदानमा हुनेछ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
1672,2003,2003,शनिवार सार्वजनिक भएको तालिका अनुसार उद्धघाटन खेल सोमपाल कामी कप्तान रहेको धनगढी स्टार्स र करण केसी मार्की खेलाडी रहेको विराटनगर किंग्सले खेल्ने छन्,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
1673,2004,2004,सबै खेल फाप्ला क्रिकेट मैदानमा हुने छ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
1674,2005,2005,यसअघिका दुवै संकरणको उपाधि साविक धनगढी टिम चौराह हाल (धनगढी स्टार्स) ले जितेको थियो,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
1675,2006,2006,चौथो ओभरको तेस्रो बलमा दिपेन्द्रसिंह ऐरी २ रनमा आउट भएपछि मैदान छिरेका बोहोरा ९ ओभरको तेस्रो बलमा बोल्ड आउट हुनु पुर्व ११ बलमा महत्वपूर्ण २८ रन जोडे,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
